lot_id,alarm_id,sensor_value,sigma_deviation
LOT_0904,SPC_ATTR_139,96.2998,3.1345
LOT_0904,SPC_ATTR_412,4.3569,3.1567
LOT_0906,SPC_ATTR_163,27425.0,3.4528
LOT_0907,SPC_ATTR_123,6.889,3.3078
LOT_0907,SPC_ATTR_127,3.991,4.8932
LOT_0907,SPC_ATTR_128,1.175,3.8884
LOT_0907,SPC_ATTR_161,3710.0,5.4882
LOT_0907,SPC_ATTR_240,0.009,3.0708
LOT_0907,SPC_ATTR_296,1828.6043,5.5571
LOT_0907,SPC_ATTR_573,438.87,4.7555
LOT_0907,SPC_ATTR_574,2.1967,7.4496
LOT_0907,SPC_ATTR_575,131.4529,4.5427
LOT_0907,SPC_ATTR_576,0.5502,6.5712
LOT_0907,SPC_ATTR_577,86.9192,4.8079
LOT_0907,SPC_ATTR_578,96.9601,6.433
LOT_0908,SPC_ATTR_025,9329.0,3.3168
LOT_0909,SPC_ATTR_485,929.4118,3.3507
LOT_0909,SPC_ATTR_573,438.87,4.7555
LOT_0909,SPC_ATTR_574,2.1967,7.4496
LOT_0909,SPC_ATTR_575,131.4529,4.5427
LOT_0909,SPC_ATTR_576,0.5502,6.5712
LOT_0909,SPC_ATTR_577,86.9192,4.8079
LOT_0909,SPC_ATTR_578,96.9601,6.433
LOT_0910,SPC_ATTR_544,0.0133,3.148
LOT_0910,SPC_ATTR_545,0.0035,3.348
LOT_0910,SPC_ATTR_546,11.7215,3.1243
LOT_0911,SPC_ATTR_023,3656.25,3.2382
LOT_0911,SPC_ATTR_102,-0.0011,-4.9457
LOT_0911,SPC_ATTR_161,3608.0,5.3107
LOT_0911,SPC_ATTR_296,1791.9405,5.4278
LOT_0912,SPC_ATTR_095,0.0006,3.6149
LOT_0912,SPC_ATTR_101,0.0023,6.5197
LOT_0912,SPC_ATTR_102,-0.0013,-5.8507
LOT_0913,SPC_ATTR_139,96.2998,3.1345
LOT_0913,SPC_ATTR_412,4.3569,3.1567
LOT_0914,SPC_ATTR_136,382.0,4.5884
LOT_0914,SPC_ATTR_163,27952.0,3.5332
LOT_0914,SPC_ATTR_271,63.9084,4.1238
LOT_0914,SPC_ATTR_298,14230.103,3.6838
LOT_0914,SPC_ATTR_409,17.4781,4.7078
LOT_0916,SPC_ATTR_129,0.0,-12.0836
LOT_0917,SPC_ATTR_085,0.1174,-3.1099
LOT_0917,SPC_ATTR_117,0.9579,-3.0778
LOT_0917,SPC_ATTR_129,0.0,-12.0836
LOT_0918,SPC_ATTR_129,0.0,-12.0836
LOT_0919,SPC_ATTR_129,0.0,-12.0836
LOT_0919,SPC_ATTR_217,0.183,3.8626
LOT_0919,SPC_ATTR_355,0.0905,3.7174
LOT_0919,SPC_ATTR_434,968.6747,3.3801
LOT_0919,SPC_ATTR_547,3.0437,5.151
LOT_0919,SPC_ATTR_550,3.9115,4.824
LOT_0919,SPC_ATTR_553,1.6044,4.8065
LOT_0920,SPC_ATTR_094,-0.0101,-3.1757
LOT_0920,SPC_ATTR_107,0.0101,3.1995
LOT_0920,SPC_ATTR_129,0.0,-12.0836
LOT_0920,SPC_ATTR_484,846.4646,3.3179
LOT_0920,SPC_ATTR_566,0.5664,5.1871
LOT_0920,SPC_ATTR_568,0.246,5.6749
LOT_0920,SPC_ATTR_570,65.6295,4.3582
LOT_0921,SPC_ATTR_163,25746.0,3.1966
LOT_0921,SPC_ATTR_475,120.6696,3.345
LOT_0921,SPC_ATTR_484,893.7063,3.5628
LOT_0923,SPC_ATTR_163,30363.0,3.9011
LOT_0923,SPC_ATTR_298,15990.0547,4.2292
LOT_0924,SPC_ATTR_030,1.0667,-3.1796
LOT_0924,SPC_ATTR_049,163.2509,5.1453
LOT_0924,SPC_ATTR_066,64.414,5.235
LOT_0924,SPC_ATTR_182,3.573,13.4858
LOT_0924,SPC_ATTR_183,34.84,5.7779
LOT_0924,SPC_ATTR_184,72.947,6.7708
LOT_0924,SPC_ATTR_185,3.2283,27.9813
LOT_0924,SPC_ATTR_186,267.91,36.2435
LOT_0924,SPC_ATTR_188,307.93,33.6814
LOT_0924,SPC_ATTR_318,1.0034,11.476
LOT_0924,SPC_ATTR_319,10.0153,5.6142
LOT_0924,SPC_ATTR_320,20.0455,5.5664
LOT_0924,SPC_ATTR_321,0.9474,28.3611
LOT_0924,SPC_ATTR_322,79.1515,36.3193
LOT_0924,SPC_ATTR_324,89.1917,33.2683
LOT_0924,SPC_ATTR_337,89.4684,10.552
LOT_0924,SPC_ATTR_454,34.4902,12.8973
LOT_0924,SPC_ATTR_455,27.8356,6.5209
LOT_0924,SPC_ATTR_456,10.184,6.9774
LOT_0924,SPC_ATTR_457,232.1258,27.0494
LOT_0924,SPC_ATTR_458,164.1093,35.0055
LOT_0924,SPC_ATTR_460,47.7772,33.3975
LOT_0924,SPC_ATTR_461,133.9113,7.8524
LOT_0924,SPC_ATTR_485,910.4294,3.2616
LOT_0925,SPC_ATTR_003,2315.2667,3.8871
LOT_0925,SPC_ATTR_139,101.8,3.58
LOT_0925,SPC_ATTR_274,32.6521,3.2557
LOT_0925,SPC_ATTR_412,4.3969,3.2292
LOT_0926,SPC_ATTR_094,-0.0138,-4.405
LOT_0926,SPC_ATTR_107,0.0138,4.4378
LOT_0926,SPC_ATTR_211,0.2654,4.1967
LOT_0926,SPC_ATTR_349,0.0617,3.1187
LOT_0926,SPC_ATTR_522,1000.0,9.5846
LOT_0926,SPC_ATTR_544,0.0132,3.0828
LOT_0927,SPC_ATTR_003,2315.2667,3.8871
LOT_0927,SPC_ATTR_139,101.8,3.58
LOT_0927,SPC_ATTR_225,0.2947,3.3047
LOT_0927,SPC_ATTR_274,32.6521,3.2557
LOT_0927,SPC_ATTR_363,0.0895,3.2858
LOT_0927,SPC_ATTR_412,4.3969,3.2292
LOT_0927,SPC_ATTR_497,131.4887,4.1274
LOT_0929,SPC_ATTR_072,209.5703,3.325
LOT_0929,SPC_ATTR_497,104.6742,3.0383
LOT_0929,SPC_ATTR_566,0.4698,3.9963
LOT_0929,SPC_ATTR_568,0.1792,3.6358
LOT_0929,SPC_ATTR_570,57.3738,3.5499
LOT_0930,SPC_ATTR_139,96.2998,3.1345
LOT_0930,SPC_ATTR_412,4.3569,3.1567
LOT_0930,SPC_ATTR_484,804.2781,3.0991
LOT_0932,SPC_ATTR_033,93.8653,4.2081
LOT_0932,SPC_ATTR_035,57.8485,6.1439
LOT_0932,SPC_ATTR_036,76.2508,4.5422
LOT_0932,SPC_ATTR_037,42.1515,-6.1439
LOT_0932,SPC_ATTR_040,125.9348,4.0146
LOT_0932,SPC_ATTR_094,-0.0115,-3.6409
LOT_0932,SPC_ATTR_107,0.0114,3.6345
LOT_0932,SPC_ATTR_160,3951.0,3.1212
LOT_0932,SPC_ATTR_178,1.858,5.1722
LOT_0932,SPC_ATTR_313,0.7549,5.0705
LOT_0932,SPC_ATTR_445,0.3879,-3.2609
LOT_0932,SPC_ATTR_449,1.4754,4.8381
LOT_0932,SPC_ATTR_583,0.4778,-6.5499
LOT_0932,SPC_ATTR_584,0.4714,26.5473
LOT_0932,SPC_ATTR_585,0.1039,26.896
LOT_0932,SPC_ATTR_586,98.6628,26.7172
LOT_0933,SPC_ATTR_036,94.2641,11.5383
LOT_0933,SPC_ATTR_163,25350.0,3.1361
LOT_0933,SPC_ATTR_309,0.117,-3.0189
LOT_0933,SPC_ATTR_434,941.4168,3.2594
LOT_0933,SPC_ATTR_445,0.3336,-3.6101
LOT_0934,SPC_ATTR_033,93.8653,4.2081
LOT_0934,SPC_ATTR_035,57.8485,6.1439
LOT_0934,SPC_ATTR_036,76.2508,4.5422
LOT_0934,SPC_ATTR_037,42.1515,-6.1439
LOT_0934,SPC_ATTR_040,125.9348,4.0146
LOT_0934,SPC_ATTR_094,-0.0131,-4.1724
LOT_0934,SPC_ATTR_107,0.0131,4.2035
LOT_0934,SPC_ATTR_178,1.858,5.1722
LOT_0934,SPC_ATTR_313,0.7549,5.0705
LOT_0934,SPC_ATTR_445,0.3879,-3.2609
LOT_0934,SPC_ATTR_449,1.4754,4.8381
LOT_0936,SPC_ATTR_003,2060.66,-4.7398
LOT_0936,SPC_ATTR_139,19.8,-3.0621
LOT_0936,SPC_ATTR_146,0.1499,3.2508
LOT_0936,SPC_ATTR_147,0.1447,4.1059
LOT_0936,SPC_ATTR_412,0.9609,-3.0014
LOT_0936,SPC_ATTR_484,800.0,3.077
LOT_0937,SPC_ATTR_573,438.87,4.7555
LOT_0937,SPC_ATTR_574,2.1967,7.4496
LOT_0937,SPC_ATTR_575,131.4529,4.5427
LOT_0937,SPC_ATTR_576,0.5502,6.5712
LOT_0937,SPC_ATTR_577,86.9192,4.8079
LOT_0937,SPC_ATTR_578,96.9601,6.433
LOT_0938,SPC_ATTR_225,0.3483,4.0574
LOT_0938,SPC_ATTR_363,0.1059,4.0435
LOT_0938,SPC_ATTR_497,142.1244,4.5594
LOT_0939,SPC_ATTR_003,2060.66,-4.7398
LOT_0939,SPC_ATTR_139,19.8,-3.0621
LOT_0939,SPC_ATTR_412,0.9609,-3.0014
LOT_0939,SPC_ATTR_484,837.1795,3.2697
LOT_0939,SPC_ATTR_566,0.4458,3.7005
LOT_0939,SPC_ATTR_568,0.1757,3.529
LOT_0939,SPC_ATTR_570,58.0397,3.6151
LOT_0941,SPC_ATTR_545,0.0034,3.0101
LOT_0943,SPC_ATTR_484,961.7021,3.9154
LOT_0943,SPC_ATTR_582,390.4146,3.3418
LOT_0943,SPC_ATTR_590,390.4146,3.0966
LOT_0944,SPC_ATTR_003,2060.66,-4.7398
LOT_0944,SPC_ATTR_139,19.8,-3.0621
LOT_0944,SPC_ATTR_412,0.9609,-3.0014
LOT_0944,SPC_ATTR_590,390.4146,3.0966
LOT_0945,SPC_ATTR_025,8902.6667,3.1699
LOT_0945,SPC_ATTR_083,0.1182,3.1087
LOT_0945,SPC_ATTR_590,390.4146,3.0966
LOT_0946,SPC_ATTR_083,0.1207,3.1781
LOT_0946,SPC_ATTR_087,2.2802,-3.2592
LOT_0946,SPC_ATTR_094,-0.0138,-4.405
LOT_0946,SPC_ATTR_107,0.0138,4.4378
LOT_0946,SPC_ATTR_145,0.3124,3.1363
LOT_0946,SPC_ATTR_280,0.117,3.7431
LOT_0946,SPC_ATTR_418,20.9524,3.1475
LOT_0946,SPC_ATTR_590,390.4146,3.0966
LOT_0947,SPC_ATTR_003,2060.66,-4.7398
LOT_0947,SPC_ATTR_025,-11532.25,-3.8701
LOT_0947,SPC_ATTR_139,19.8,-3.0621
LOT_0947,SPC_ATTR_412,0.9609,-3.0014
LOT_0947,SPC_ATTR_590,390.4146,3.0966
LOT_0948,SPC_ATTR_146,0.1631,3.7481
LOT_0948,SPC_ATTR_151,19.822,4.0124
LOT_0948,SPC_ATTR_286,5.4292,3.4368
LOT_0948,SPC_ATTR_424,226.8931,4.5781
LOT_0948,SPC_ATTR_590,390.4146,3.0966
LOT_0950,SPC_ATTR_003,2060.66,-4.7398
LOT_0950,SPC_ATTR_139,19.8,-3.0621
LOT_0950,SPC_ATTR_412,0.9609,-3.0014
LOT_0950,SPC_ATTR_548,387.398,-3.1889
LOT_0951,SPC_ATTR_003,2060.66,-4.7398
LOT_0951,SPC_ATTR_139,19.8,-3.0621
LOT_0951,SPC_ATTR_412,0.9609,-3.0014
LOT_0952,SPC_ATTR_212,0.1335,3.0692
LOT_0952,SPC_ATTR_350,0.0621,3.4752
LOT_0953,SPC_ATTR_004,2941.8341,3.499
LOT_0953,SPC_ATTR_094,-0.0099,-3.1093
LOT_0953,SPC_ATTR_095,-0.0007,-3.8563
LOT_0953,SPC_ATTR_097,0.9914,4.437
LOT_0953,SPC_ATTR_099,-1.928,-4.4716
LOT_0953,SPC_ATTR_102,-0.0009,-4.0407
LOT_0953,SPC_ATTR_107,0.0099,3.1325
LOT_0953,SPC_ATTR_109,0.2841,3.399
LOT_0953,SPC_ATTR_229,0.1026,7.8879
LOT_0953,SPC_ATTR_367,0.0216,7.047
LOT_0953,SPC_ATTR_368,0.014,3.7892
LOT_0953,SPC_ATTR_369,0.0173,6.7053
LOT_0954,SPC_ATTR_095,0.0006,3.6149
LOT_0954,SPC_ATTR_096,0.0004,3.2692
LOT_0954,SPC_ATTR_102,0.0015,6.819
LOT_0955,SPC_ATTR_117,0.9586,-3.0041
LOT_0955,SPC_ATTR_275,484.3951,4.0663
LOT_0956,SPC_ATTR_559,1.401,4.8413
LOT_0957,SPC_ATTR_033,93.8653,4.2081
LOT_0957,SPC_ATTR_035,57.8485,6.1439
LOT_0957,SPC_ATTR_036,76.2508,4.5422
LOT_0957,SPC_ATTR_037,42.1515,-6.1439
LOT_0957,SPC_ATTR_040,125.9348,4.0146
LOT_0957,SPC_ATTR_094,-0.0099,-3.1093
LOT_0957,SPC_ATTR_107,0.0099,3.1325
LOT_0957,SPC_ATTR_178,1.858,5.1722
LOT_0957,SPC_ATTR_313,0.7549,5.0705
LOT_0957,SPC_ATTR_445,0.3879,-3.2609
LOT_0957,SPC_ATTR_449,1.4754,4.8381
LOT_0957,SPC_ATTR_461,70.6707,3.1101
LOT_0957,SPC_ATTR_573,438.87,4.7555
LOT_0957,SPC_ATTR_574,2.1967,7.4496
LOT_0957,SPC_ATTR_575,131.4529,4.5427
LOT_0957,SPC_ATTR_576,0.5502,6.5712
LOT_0957,SPC_ATTR_577,86.9192,4.8079
LOT_0957,SPC_ATTR_578,96.9601,6.433
LOT_0960,SPC_ATTR_280,0.1095,3.3734
LOT_0961,SPC_ATTR_181,33.78,4.4591
LOT_0961,SPC_ATTR_453,9.6853,4.7199
LOT_0962,SPC_ATTR_094,-0.0124,-3.9399
LOT_0962,SPC_ATTR_107,0.0124,3.9692
LOT_0962,SPC_ATTR_392,0.0319,3.1083
LOT_0962,SPC_ATTR_566,0.4581,3.8521
LOT_0962,SPC_ATTR_568,0.1697,3.3459
LOT_0964,SPC_ATTR_139,96.2998,3.1345
LOT_0964,SPC_ATTR_412,4.3569,3.1567
LOT_0965,SPC_ATTR_083,0.1172,3.081
LOT_0965,SPC_ATTR_094,-0.0124,-3.9399
LOT_0965,SPC_ATTR_107,0.0124,3.9692
LOT_0965,SPC_ATTR_126,2.154,3.454
LOT_0966,SPC_ATTR_126,2.154,3.454
LOT_0966,SPC_ATTR_484,964.1026,3.9278
LOT_0966,SPC_ATTR_559,1.401,4.8413
LOT_0967,SPC_ATTR_094,-0.0115,-3.6409
LOT_0967,SPC_ATTR_107,0.0115,3.668
LOT_0968,SPC_ATTR_215,0.3081,3.9824
LOT_0968,SPC_ATTR_353,0.0712,3.6364
LOT_0969,SPC_ATTR_126,2.154,3.454
LOT_0970,SPC_ATTR_275,484.3951,4.0663
LOT_0970,SPC_ATTR_566,0.4363,3.5834
LOT_0970,SPC_ATTR_568,0.1904,3.9777
LOT_0970,SPC_ATTR_570,67.9355,4.584
LOT_0971,SPC_ATTR_160,4361.0,3.5383
LOT_0972,SPC_ATTR_094,-0.0101,-3.1757
LOT_0972,SPC_ATTR_107,0.0101,3.1995
LOT_0972,SPC_ATTR_126,2.154,3.454
LOT_0973,SPC_ATTR_163,31318.0,4.0468
LOT_0973,SPC_ATTR_298,14372.0653,3.7278
LOT_0973,SPC_ATTR_484,852.3161,3.3482
LOT_0974,SPC_ATTR_544,0.0139,3.5391
LOT_0974,SPC_ATTR_546,12.8089,3.9508
LOT_0975,SPC_ATTR_126,2.154,3.454
LOT_0975,SPC_ATTR_484,831.6547,3.2411
LOT_0976,SPC_ATTR_126,2.154,3.454
LOT_0977,SPC_ATTR_156,7.732,6.4368
LOT_0977,SPC_ATTR_291,1.2881,4.2979
LOT_0977,SPC_ATTR_429,62.8715,5.5161
LOT_0977,SPC_ATTR_566,0.4288,3.4909
LOT_0977,SPC_ATTR_568,0.1646,3.1902
LOT_0977,SPC_ATTR_570,73.899,5.1679
LOT_0979,SPC_ATTR_434,977.1353,3.4176
LOT_0980,SPC_ATTR_126,2.154,3.454
LOT_0980,SPC_ATTR_156,7.732,6.4368
LOT_0980,SPC_ATTR_291,1.2881,4.2979
LOT_0980,SPC_ATTR_429,62.8715,5.5161
LOT_0982,SPC_ATTR_038,67.1943,3.1993
LOT_0982,SPC_ATTR_094,-0.0128,-4.0728
LOT_0982,SPC_ATTR_099,-1.3583,-3.1377
LOT_0982,SPC_ATTR_107,0.0129,4.1365
LOT_0982,SPC_ATTR_169,0.286,3.3922
LOT_0982,SPC_ATTR_461,73.4011,3.3148
LOT_0982,SPC_ATTR_484,832.2034,3.2439
LOT_0982,SPC_ATTR_544,0.0139,3.5391
LOT_0982,SPC_ATTR_546,12.8089,3.9508
LOT_0982,SPC_ATTR_573,438.87,4.7555
LOT_0982,SPC_ATTR_574,2.1967,7.4496
LOT_0982,SPC_ATTR_575,131.4529,4.5427
LOT_0982,SPC_ATTR_576,0.5502,6.5712
LOT_0982,SPC_ATTR_577,86.9192,4.8079
LOT_0982,SPC_ATTR_578,96.9601,6.433
LOT_0983,SPC_ATTR_573,438.87,4.7555
LOT_0983,SPC_ATTR_574,2.1967,7.4496
LOT_0983,SPC_ATTR_575,131.4529,4.5427
LOT_0983,SPC_ATTR_576,0.5502,6.5712
LOT_0983,SPC_ATTR_577,86.9192,4.8079
LOT_0983,SPC_ATTR_578,96.9601,6.433
LOT_0984,SPC_ATTR_226,2427.0,3.1995
LOT_0984,SPC_ATTR_364,750.366,3.0046
LOT_0985,SPC_ATTR_024,-9141.5,-3.8656
LOT_0985,SPC_ATTR_091,7406.64,-3.5853
LOT_0985,SPC_ATTR_225,0.3975,4.7483
LOT_0985,SPC_ATTR_363,0.1191,4.6533
LOT_0985,SPC_ATTR_497,161.6041,5.3505
LOT_0985,SPC_ATTR_544,0.0133,3.148
LOT_0985,SPC_ATTR_545,0.0034,3.0101
LOT_0986,SPC_ATTR_003,2060.66,-4.7398
LOT_0986,SPC_ATTR_024,1975.25,4.189
LOT_0986,SPC_ATTR_136,380.0,4.5537
LOT_0986,SPC_ATTR_139,19.8,-3.0621
LOT_0986,SPC_ATTR_162,22817.0,4.423
LOT_0986,SPC_ATTR_271,73.1321,5.2216
LOT_0986,SPC_ATTR_297,11149.9276,4.6938
LOT_0986,SPC_ATTR_409,17.345,4.6561
LOT_0986,SPC_ATTR_412,0.9609,-3.0014
LOT_0987,SPC_ATTR_209,163.121,3.2015
LOT_0987,SPC_ATTR_345,50.6289,3.0816
LOT_0988,SPC_ATTR_297,8014.2231,3.1062
LOT_0991,SPC_ATTR_094,-0.011,-3.4748
LOT_0991,SPC_ATTR_107,0.011,3.5007
LOT_0992,SPC_ATTR_119,0.5722,-3.2353
LOT_0994,SPC_ATTR_021,1.2449,-9.5689
LOT_0994,SPC_ATTR_157,1.2325,14.8333
LOT_0994,SPC_ATTR_292,0.462,17.303
LOT_0994,SPC_ATTR_430,99.0049,14.7362
LOT_0994,SPC_ATTR_498,27.6385,3.1912
LOT_0995,SPC_ATTR_573,438.87,4.7555
LOT_0995,SPC_ATTR_574,2.1967,7.4496
LOT_0995,SPC_ATTR_575,131.4529,4.5427
LOT_0995,SPC_ATTR_576,0.5502,6.5712
LOT_0995,SPC_ATTR_577,86.9192,4.8079
LOT_0995,SPC_ATTR_578,96.9601,6.433
LOT_0996,SPC_ATTR_298,12355.316,3.1028
LOT_0997,SPC_ATTR_093,-0.0105,-3.4067
LOT_0997,SPC_ATTR_094,-0.0098,-3.0761
LOT_0997,SPC_ATTR_106,0.0105,3.4347
LOT_0997,SPC_ATTR_107,0.0097,3.0656
LOT_0999,SPC_ATTR_033,93.8653,4.2081
LOT_0999,SPC_ATTR_035,57.8485,6.1439
LOT_0999,SPC_ATTR_036,76.2508,4.5422
LOT_0999,SPC_ATTR_037,42.1515,-6.1439
LOT_0999,SPC_ATTR_040,125.9348,4.0146
LOT_0999,SPC_ATTR_178,1.858,5.1722
LOT_0999,SPC_ATTR_313,0.7549,5.0705
LOT_0999,SPC_ATTR_445,0.3879,-3.2609
LOT_0999,SPC_ATTR_449,1.4754,4.8381
LOT_0999,SPC_ATTR_511,204.5307,3.9469
LOT_1001,SPC_ATTR_433,607.3661,4.0257
LOT_1002,SPC_ATTR_024,-9986.75,-4.4781
LOT_1002,SPC_ATTR_094,-0.0137,-4.3718
LOT_1002,SPC_ATTR_107,0.0137,4.4043
LOT_1003,SPC_ATTR_145,0.6253,8.2372
LOT_1003,SPC_ATTR_280,0.1884,7.2622
LOT_1003,SPC_ATTR_418,38.7264,7.5312
LOT_1006,SPC_ATTR_573,438.87,4.7555
LOT_1006,SPC_ATTR_574,2.1967,7.4496
LOT_1006,SPC_ATTR_575,131.4529,4.5427
LOT_1006,SPC_ATTR_576,0.5502,6.5712
LOT_1006,SPC_ATTR_577,86.9192,4.8079
LOT_1006,SPC_ATTR_578,96.9601,6.433
LOT_1008,SPC_ATTR_461,73.4752,3.3204
LOT_1009,SPC_ATTR_087,2.2802,-3.2592
LOT_1009,SPC_ATTR_212,0.3227,10.6357
LOT_1009,SPC_ATTR_216,0.3429,8.6022
LOT_1009,SPC_ATTR_350,0.1339,10.2469
LOT_1009,SPC_ATTR_354,0.1535,7.3017
LOT_1010,SPC_ATTR_186,54.09,6.4997
LOT_1010,SPC_ATTR_188,49.13,3.623
LOT_1010,SPC_ATTR_322,15.2772,6.1471
LOT_1010,SPC_ATTR_324,13.883,3.3704
LOT_1010,SPC_ATTR_458,39.5211,7.5495
LOT_1010,SPC_ATTR_460,7.7973,3.6854
LOT_1010,SPC_ATTR_570,56.0244,3.4178
LOT_1012,SPC_ATTR_093,0.0231,6.9926
LOT_1012,SPC_ATTR_106,-0.0231,-7.0587
LOT_1013,SPC_ATTR_093,0.0281,8.5401
LOT_1013,SPC_ATTR_106,-0.0281,-8.6202
LOT_1015,SPC_ATTR_126,2.211,3.6572
LOT_1015,SPC_ATTR_145,0.4212,4.91
LOT_1015,SPC_ATTR_280,0.1366,4.7091
LOT_1015,SPC_ATTR_418,28.4153,4.9881
LOT_1016,SPC_ATTR_094,-0.0115,-3.6409
LOT_1016,SPC_ATTR_103,0.2309,3.6492
LOT_1016,SPC_ATTR_107,0.0114,3.6345
LOT_1016,SPC_ATTR_469,969.917,3.2316
LOT_1017,SPC_ATTR_126,2.211,3.6572
LOT_1017,SPC_ATTR_145,0.4077,4.6899
LOT_1017,SPC_ATTR_280,0.1274,4.2557
LOT_1017,SPC_ATTR_418,25.9458,4.379
LOT_1017,SPC_ATTR_573,436.52,4.7282
LOT_1017,SPC_ATTR_574,1.1022,3.0448
LOT_1017,SPC_ATTR_575,149.184,5.2014
LOT_1017,SPC_ATTR_576,0.3632,3.8128
LOT_1017,SPC_ATTR_577,83.2685,4.5921
LOT_1017,SPC_ATTR_578,54.8262,3.0583
LOT_1018,SPC_ATTR_126,2.211,3.6572
LOT_1019,SPC_ATTR_083,0.1365,3.616
LOT_1019,SPC_ATTR_094,-0.0118,-3.7405
LOT_1019,SPC_ATTR_107,0.0118,3.7684
LOT_1019,SPC_ATTR_126,2.211,3.6572
LOT_1019,SPC_ATTR_213,0.1631,3.5363
LOT_1019,SPC_ATTR_351,0.0666,3.0293
LOT_1021,SPC_ATTR_004,3715.0417,5.2495
LOT_1022,SPC_ATTR_136,380.0,4.5537
LOT_1022,SPC_ATTR_271,73.1321,5.2216
LOT_1022,SPC_ATTR_409,17.345,4.6561
LOT_1023,SPC_ATTR_156,7.732,6.4368
LOT_1023,SPC_ATTR_291,1.2881,4.2979
LOT_1023,SPC_ATTR_429,62.8715,5.5161
LOT_1023,SPC_ATTR_544,0.0133,3.148
LOT_1023,SPC_ATTR_545,0.0034,3.0101
LOT_1023,SPC_ATTR_568,0.1622,3.1169
LOT_1023,SPC_ATTR_570,51.9166,3.0156
LOT_1024,SPC_ATTR_545,0.0034,3.0101
LOT_1025,SPC_ATTR_036,94.2641,11.5383
LOT_1025,SPC_ATTR_309,0.117,-3.0189
LOT_1025,SPC_ATTR_445,0.3336,-3.6101
LOT_1026,SPC_ATTR_096,0.0004,3.2692
LOT_1026,SPC_ATTR_101,-0.0012,-3.3118
LOT_1026,SPC_ATTR_434,901.1494,3.081
LOT_1027,SPC_ATTR_145,0.563,7.2216
LOT_1027,SPC_ATTR_280,0.18,6.8482
LOT_1027,SPC_ATTR_418,39.0376,7.608
LOT_1030,SPC_ATTR_083,0.1187,3.1226
LOT_1030,SPC_ATTR_093,0.0119,3.5262
LOT_1030,SPC_ATTR_101,-0.0013,-3.5927
LOT_1030,SPC_ATTR_106,-0.012,-3.5921
LOT_1030,SPC_ATTR_212,0.1474,3.6251
LOT_1030,SPC_ATTR_228,0.0581,3.6236
LOT_1030,SPC_ATTR_350,0.0617,3.4375
LOT_1030,SPC_ATTR_369,0.0096,3.0508
LOT_1032,SPC_ATTR_469,946.0468,3.1282
LOT_1032,SPC_ATTR_485,876.5217,3.1025
LOT_1034,SPC_ATTR_156,7.732,6.4368
LOT_1034,SPC_ATTR_211,0.3943,7.261
LOT_1034,SPC_ATTR_291,1.2881,4.2979
LOT_1034,SPC_ATTR_349,0.1165,7.7385
LOT_1034,SPC_ATTR_429,62.8715,5.5161
LOT_1038,SPC_ATTR_083,0.1156,3.0367
LOT_1038,SPC_ATTR_225,0.2739,3.0126
LOT_1038,SPC_ATTR_497,117.3892,3.5547
LOT_1038,SPC_ATTR_573,436.52,4.7282
LOT_1038,SPC_ATTR_574,1.1022,3.0448
LOT_1038,SPC_ATTR_575,149.184,5.2014
LOT_1038,SPC_ATTR_576,0.3632,3.8128
LOT_1038,SPC_ATTR_577,83.2685,4.5921
LOT_1038,SPC_ATTR_578,54.8262,3.0583
LOT_1039,SPC_ATTR_109,-0.3454,-3.8568
LOT_1039,SPC_ATTR_145,0.4863,5.9712
LOT_1039,SPC_ATTR_280,0.1413,4.9408
LOT_1039,SPC_ATTR_418,30.5835,5.5229
LOT_1039,SPC_ATTR_566,0.4207,3.3911
LOT_1039,SPC_ATTR_568,0.181,3.6908
LOT_1039,SPC_ATTR_570,55.5896,3.3752
LOT_1041,SPC_ATTR_280,0.1037,3.0875
LOT_1042,SPC_ATTR_145,0.32,3.2602
LOT_1043,SPC_ATTR_151,17.406,3.2672
LOT_1043,SPC_ATTR_286,5.1664,3.1639
LOT_1045,SPC_ATTR_083,0.1174,3.0866
LOT_1045,SPC_ATTR_092,0.2704,3.056
LOT_1045,SPC_ATTR_094,-0.0105,-3.3086
LOT_1045,SPC_ATTR_107,0.0106,3.3668
LOT_1046,SPC_ATTR_083,0.1232,3.2474
LOT_1047,SPC_ATTR_486,956.0606,3.4521
LOT_1048,SPC_ATTR_025,-14228.667,-4.799
LOT_1049,SPC_ATTR_036,94.2641,11.5383
LOT_1049,SPC_ATTR_309,0.117,-3.0189
LOT_1049,SPC_ATTR_445,0.3336,-3.6101
LOT_1051,SPC_ATTR_220,0.009,3.4909
LOT_1051,SPC_ATTR_358,0.0031,4.1936
LOT_1051,SPC_ATTR_492,6.3643,3.2032
LOT_1053,SPC_ATTR_025,9331.3333,3.3176
LOT_1053,SPC_ATTR_211,0.4379,8.2975
LOT_1053,SPC_ATTR_226,2388.6001,3.1109
LOT_1053,SPC_ATTR_349,0.1015,6.474
LOT_1053,SPC_ATTR_485,923.1504,3.3213
LOT_1054,SPC_ATTR_034,13.5481,3.4124
LOT_1055,SPC_ATTR_220,0.009,3.4909
LOT_1055,SPC_ATTR_358,0.0031,4.1936
LOT_1055,SPC_ATTR_492,6.3643,3.2032
LOT_1057,SPC_ATTR_033,93.8653,4.2081
LOT_1057,SPC_ATTR_035,57.8485,6.1439
LOT_1057,SPC_ATTR_036,76.2508,4.5422
LOT_1057,SPC_ATTR_037,42.1515,-6.1439
LOT_1057,SPC_ATTR_040,125.9348,4.0146
